fecha_ocurrencia,ramo,cliente_id,monto_reclamacion
2019-02-10,Auto,C002774,22318.52
2019-02-10,Auto,C000241,58639.51
2019-02-10,Daños,C005879,92087.57
2019-02-10,Gastos Médicos,C003098,30021.64
2019-02-10,Auto,C001793,21869.93
2019-02-10,Auto,C003392,25216.87
2019-02-10,Daños,C007379,68711.11
2019-02-10,Gastos Médicos,C006374,31722.04
2019-02-10,Auto,C003011,20566.4
2019-02-10,Vida,C000571,259393.21
2019-02-10,Auto,C005364,24263.36
2019-02-10,Auto,C004062,161845.41
2019-02-10,Auto,C006327,27148.92
2019-02-10,Daños,C000226,54020.69
2019-02-10,Daños,C007674,112316.0
2019-02-10,Daños,C002293,51926.55
2019-02-10,Auto,C007150,30288.28
2019-02-10,Auto,C002136,35626.31
2019-02-10,Vida,C006378,123752.59
2019-02-10,Gastos Médicos,C007777,36064.2
2019-02-10,Auto,C006073,20192.07
2019-02-10,Auto,C005941,430650.2
2019-02-11,Daños,C001587,473463.62
2019-02-11,Vida,C006407,212348.16
2019-02-11,Auto,C004335,23493.19
2019-02-11,Gastos Médicos,C005801,95545.31
2019-02-11,Gastos Médicos,C001441,39510.68
2019-02-11,Auto,C006075,35345.11
2019-02-11,Gastos Médicos,C006453,40160.41
2019-02-11,Auto,C002191,31005.34
2019-02-11,Gastos Médicos,C003742,72452.09
2019-02-11,Daños,C003658,306077.5
2019-02-11,Auto,C007494,21158.19
2019-02-11,Gastos Médicos,C002655,31720.04
2019-02-11,Auto,C002866,30428.05
2019-02-11,Auto,C005000,24168.42
2019-02-11,Auto,C006291,30555.31
2019-02-11,Auto,C002682,33224.5
2019-02-12,Auto,C002742,64022.41
2019-02-12,Gastos Médicos,C002370,40893.95
2019-02-12,Vida,C001522,144298.46
2019-02-12,Gastos Médicos,C003464,32477.73
2019-02-12,Auto,C001655,37037.95
2019-02-12,Daños,C000601,129192.03
2019-02-12,Gastos Médicos,C000361,43338.62
2019-02-12,Gastos Médicos,C000301,32068.95
2019-02-12,Auto,C002045,57251.08
2019-02-12,Auto,C000616,39140.07
2019-02-12,Auto,C003155,28714.86
2019-02-12,Daños,C003852,61960.78
2019-02-12,Vida,C006264,486883.58
2019-02-12,Auto,C000066,22146.64
2019-02-12,Vida,C006541,103888.41
2019-02-13,Auto,C006553,23342.71
2019-02-13,Daños,C000824,52497.23
2019-02-13,Auto,C007888,49943.19
2019-02-13,Auto,C003739,31037.7
2019-02-13,Daños,C000027,52485.75
2019-02-13,Daños,C003167,117377.99
2019-02-13,Daños,C004631,79055.96
2019-02-13,Auto,C001116,102727.39
2019-02-13,Auto,C002802,80483.85
2019-02-13,Gastos Médicos,C007919,46812.49
2019-02-13,Vida,C007316,223025.32
2019-02-13,Auto,C005399,25894.07
2019-02-13,Vida,C000614,206194.3
2019-02-14,Daños,C006802,82538.91
2019-02-14,Auto,C006923,25364.25
2019-02-14,Auto,C003215,22531.7
2019-02-14,Vida,C000342,394338.8
2019-02-14,Auto,C004663,21533.75
2019-02-14,Auto,C002434,22629.84
2019-02-14,Vida,C002016,139549.64
2019-02-14,Daños,C002673,107573.89
2019-02-14,Auto,C002755,23332.6
2019-02-14,Gastos Médicos,C001353,60544.15
2019-02-14,Auto,C002235,27699.97
2019-02-14,Gastos Médicos,C007991,69835.35
2019-02-14,Daños,C002394,106428.24
2019-02-14,Gastos Médicos,C007707,36482.59
2019-02-15,Auto,C007002,20171.67
2019-02-15,Daños,C006136,61561.21
2019-02-15,Auto,C007308,43314.3
2019-02-15,Daños,C000537,69605.85
2019-02-15,Auto,C002213,21489.05
2019-02-15,Gastos Médicos,C001022,111800.73
2019-02-15,Auto,C007109,133533.16
2019-02-15,Vida,C007223,138596.22
2019-02-15,Daños,C000657,55608.87
2019-02-15,Daños,C004695,180703.31
2019-02-15,Auto,C001099,336446.89
2019-02-16,Daños,C005358,92579.53
2019-02-16,Gastos Médicos,C004204,40256.28
2019-02-16,Daños,C004208,858763.57
2019-02-16,Gastos Médicos,C003722,36379.39
2019-02-16,Auto,C004507,23054.09
2019-02-16,Gastos Médicos,C007994,30820.35
2019-02-16,Gastos Médicos,C006406,41319.4
2019-02-16,Daños,C004270,68758.4
2019-02-16,Gastos Médicos,C005818,73328.1
2019-02-16,Auto,C005924,40912.39
2019-02-16,Auto,C000597,26618.62
2019-02-16,Daños,C002783,133440.97
2019-02-16,Daños,C005331,1821085.18
2019-02-16,Daños,C000994,212033.47
2019-02-16,Gastos Médicos,C003521,38244.85
2019-02-16,Vida,C007363,912695.57
2019-02-16,Auto,C007414,27142.39
2019-02-16,Auto,C007669,54214.25
2019-02-16,Vida,C001055,435683.81
2019-02-16,Auto,C007033,30892.83
2019-02-16,Auto,C000098,30400.61
2019-02-16,Daños,C000410,124551.56
2019-02-16,Daños,C004703,90970.64
2019-02-17,Daños,C001502,445500.15
2019-02-17,Auto,C000052,26217.35
2019-02-17,Vida,C006075,121191.68
2019-02-17,Vida,C004268,598836.93
2019-02-17,Auto,C005059,22678.83
2019-02-17,Gastos Médicos,C005954,35349.66
2019-02-17,Daños,C003948,84194.07
2019-02-17,Daños,C005460,58682.11
2019-02-17,Auto,C000701,29993.34
2019-02-17,Gastos Médicos,C005950,36222.29
2019-02-17,Daños,C000407,82078.79
2019-02-17,Auto,C007834,46836.65
2019-02-17,Gastos Médicos,C000059,49282.5
2019-02-17,Auto,C000979,24634.61
2019-02-17,Auto,C001419,109323.76
2019-02-18,Auto,C004480,21348.88
2019-02-18,Daños,C005813,62219.94
2019-02-18,Auto,C001530,203182.17
2019-02-18,Auto,C003259,23205.83
2019-02-18,Auto,C007411,57256.2
2019-02-18,Auto,C001333,38201.04
2019-02-18,Gastos Médicos,C005088,35774.93
2019-02-18,Gastos Médicos,C000772,39934.48
2019-02-18,Gastos Médicos,C001561,53705.73
2019-02-18,Daños,C006369,240300.34
2019-02-18,Daños,C002517,124465.35
2019-02-18,Auto,C002179,51175.5
2019-02-18,Daños,C003798,52253.59
2019-02-18,Vida,C005170,103259.04
2019-02-19,Auto,C001642,20372.09
2019-02-19,Daños,C005854,56333.62
2019-02-19,Daños,C004735,53759.04
2019-02-19,Vida,C005384,186549.88
2019-02-19,Daños,C000767,71831.35
2019-02-19,Daños,C000490,140238.28
2019-02-19,Daños,C003416,58488.66
2019-02-19,Auto,C000057,26560.41
2019-02-19,Auto,C006069,38540.35
2019-02-19,Vida,C007758,277000.18
2019-02-19,Daños,C005732,187670.79
2019-02-19,Auto,C005223,30835.06
2019-02-19,Gastos Médicos,C003646,96096.06
2019-02-20,Vida,C007130,219554.12
2019-02-20,Gastos Médicos,C006498,62493.98
2019-02-20,Auto,C006595,25558.7
2019-02-20,Daños,C002967,64565.19
2019-02-20,Daños,C001867,74492.43
2019-02-20,Daños,C002558,65977.54
2019-02-20,Daños,C000913,60746.26
2019-02-20,Gastos Médicos,C002975,44701.51
2019-02-20,Vida,C007705,285124.6
2019-02-20,Daños,C000791,106744.36
2019-02-20,Gastos Médicos,C004699,313137.67
2019-02-20,Auto,C004462,22152.84
2019-02-20,Vida,C004291,103716.98
2019-02-20,Gastos Médicos,C005722,46162.84
2019-02-20,Auto,C002440,27649.35
2019-02-20,Daños,C001352,285356.13
2019-02-20,Gastos Médicos,C007017,41931.63
2019-02-20,Auto,C004293,24686.82
2019-02-20,Daños,C005804,69682.82
2019-02-21,Daños,C002997,63896.01
2019-02-21,Gastos Médicos,C000967,53116.26
2019-02-21,Gastos Médicos,C004141,30053.62
2019-02-21,Auto,C001588,29647.44
2019-02-21,Auto,C003301,41210.48
2019-02-21,Auto,C000328,24567.7
2019-02-21,Auto,C005506,25170.52
2019-02-21,Auto,C002365,36406.48
2019-02-21,Gastos Médicos,C006323,32438.76
2019-02-21,Auto,C003534,49796.17
2019-02-21,Daños,C007978,59684.65
2019-02-21,Daños,C002551,91762.57
2019-02-21,Vida,C000720,106247.95
2019-02-21,Daños,C006172,85492.31
2019-02-21,Daños,C004232,105054.3
2019-02-21,Gastos Médicos,C005265,33439.43
2019-02-21,Daños,C004358,71500.87
2019-02-21,Auto,C006492,20664.18
2019-02-22,Auto,C005046,165335.95
2019-02-22,Vida,C007033,142261.19
2019-02-22,Gastos Médicos,C000413,33904.25
2019-02-22,Daños,C007587,75799.15
2019-02-22,Vida,C002198,167225.08
2019-02-22,Auto,C000695,25093.77
2019-02-22,Gastos Médicos,C003784,30583.53
2019-02-22,Auto,C007604,23680.94
2019-02-22,Auto,C001733,51855.24
2019-02-22,Gastos Médicos,C005319,40140.86
2019-02-23,Vida,C001516,259665.66
2019-02-23,Vida,C000108,102419.4
2019-02-23,Vida,C002704,820483.85
2019-02-23,Auto,C007454,28584.06
2019-02-23,Vida,C000935,147266.7
2019-02-23,Gastos Médicos,C007823,52800.65
2019-02-23,Daños,C003594,72595.18
2019-02-23,Auto,C007573,27232.77
2019-02-23,Auto,C007352,59086.95
2019-02-23,Daños,C001620,62432.11
2019-02-23,Vida,C004052,274925.95
2019-02-23,Daños,C001918,71183.15
2019-02-23,Auto,C002785,27986.96
2019-02-23,Vida,C004797,161324.53
2019-02-23,Gastos Médicos,C002432,57778.27
2019-02-23,Daños,C000469,85231.98
2019-02-24,Gastos Médicos,C002849,36601.07
2019-02-24,Daños,C003924,51011.33
2019-02-24,Daños,C005104,126669.43
2019-02-24,Auto,C001711,28655.83
2019-02-24,Daños,C006396,371305.82
2019-02-24,Gastos Médicos,C007771,175624.6
2019-02-24,Auto,C000159,35483.13
2019-02-24,Gastos Médicos,C004704,194413.32
2019-02-24,Daños,C000976,53613.71
2019-02-24,Vida,C002197,120281.38
2019-02-24,Gastos Médicos,C007138,30953.19
2019-02-24,Vida,C004502,158523.28
2019-02-24,Daños,C007138,252830.83
2019-02-24,Gastos Médicos,C004215,31434.34
2019-02-24,Gastos Médicos,C002620,58564.67
2019-02-24,Daños,C000320,53820.01
2019-02-24,Auto,C006340,28495.7
2019-02-24,Gastos Médicos,C007870,90354.61
2019-02-24,Daños,C002349,54032.87
2019-02-24,Daños,C003093,697472.69
2019-02-25,Auto,C001460,37557.12
2019-02-25,Gastos Médicos,C000346,139735.44
2019-02-25,Daños,C005148,1416733.25
2019-02-25,Gastos Médicos,C007457,38475.29
2019-02-25,Auto,C006904,21833.86
2019-02-25,Auto,C002188,23705.9
2019-02-25,Auto,C001323,224697.29
2019-02-25,Auto,C000457,29732.92
2019-02-25,Daños,C006559,81587.79
2019-02-25,Gastos Médicos,C007413,40954.59
2019-02-25,Daños,C003281,71607.52
2019-02-25,Gastos Médicos,C006170,273022.35
2019-02-25,Daños,C001673,79677.65
2019-02-25,Gastos Médicos,C004372,50180.38
2019-02-25,Daños,C003119,51019.95
2019-02-25,Gastos Médicos,C006139,128500.33
2019-02-25,Daños,C007745,105239.26
2019-02-25,Auto,C003618,22599.02
2019-02-26,Auto,C004375,28567.07
2019-02-26,Gastos Médicos,C001169,49124.98
2019-02-26,Auto,C004688,27912.19
2019-02-26,Auto,C007056,21658.51
2019-02-26,Auto,C001945,39446.97
2019-02-26,Auto,C001087,102530.67
2019-02-26,Gastos Médicos,C002518,43182.4
2019-02-26,Auto,C005722,21986.93
2019-02-26,Gastos Médicos,C006539,57631.08
2019-02-26,Gastos Médicos,C001554,73484.36
2019-02-26,Gastos Médicos,C007280,62590.85
2019-02-26,Daños,C000578,288303.75
2019-02-26,Daños,C002140,237961.43
2019-02-26,Vida,C004552,190448.02
2019-02-26,Gastos Médicos,C002943,217849.3
2019-02-26,Auto,C000180,24472.53
2019-02-26,Gastos Médicos,C007374,31539.73
2019-02-26,Vida,C006197,259801.79
2019-02-27,Daños,C000074,72261.55
2019-02-27,Auto,C006924,137063.93
2019-02-27,Auto,C004774,23009.6
2019-02-27,Gastos Médicos,C006807,42271.59
2019-02-27,Auto,C002163,28083.06
2019-02-27,Auto,C001603,23608.45
2019-02-27,Gastos Médicos,C000983,30277.47
2019-02-27,Auto,C002763,27515.75
2019-02-27,Gastos Médicos,C007660,33541.06
2019-02-27,Auto,C000219,44265.36
2019-02-27,Gastos Médicos,C006246,37141.61
2019-02-27,Gastos Médicos,C002844,37207.85
2019-02-27,Daños,C005077,138623.95
2019-02-27,Vida,C007486,125758.45
2019-02-28,Vida,C005113,273966.4
2019-02-28,Vida,C006085,322197.02
2019-02-28,Daños,C003975,54394.03
2019-02-28,Gastos Médicos,C000586,32950.05
2019-02-28,Daños,C007362,65946.4
2019-02-28,Daños,C006193,68928.47
2019-02-28,Daños,C007706,58480.7
2019-03-01,Vida,C006442,100563.49
2019-03-01,Daños,C003350,102663.93
2019-03-01,Daños,C004891,57974.94
2019-03-01,Daños,C000644,224753.58
2019-03-01,Daños,C007086,50992.84
2019-03-01,Daños,C007549,61813.33
2019-03-01,Auto,C005172,59310.5
2019-03-01,Auto,C003042,22845.36
2019-03-01,Gastos Médicos,C002529,43641.41
2019-03-01,Auto,C007563,24646.14
2019-03-01,Auto,C002884,28910.27
2019-03-01,Daños,C001994,60553.75
2019-03-01,Gastos Médicos,C002027,35827.15
2019-03-01,Gastos Médicos,C003973,71752.57
2019-03-01,Auto,C006455,21780.22
2019-03-01,Auto,C001649,31148.54
2019-03-01,Auto,C005948,20663.54
2019-03-02,Daños,C000180,100156.21
2019-03-02,Auto,C004474,32970.47
2019-03-02,Daños,C006917,67565.92
2019-03-02,Auto,C005815,21836.01
2019-03-02,Gastos Médicos,C004904,123651.44
2019-03-02,Gastos Médicos,C002712,31793.93
2019-03-02,Auto,C007235,40687.93
2019-03-02,Daños,C005352,123926.38
2019-03-02,Gastos Médicos,C006897,34831.21
2019-03-02,Auto,C002744,22727.59
2019-03-02,Gastos Médicos,C003852,47551.68
2019-03-02,Auto,C004569,55897.15
2019-03-02,Auto,C002911,37537.54
2019-03-02,Auto,C000103,20841.37
2019-03-02,Daños,C006652,55725.27
2019-03-02,Vida,C007088,286435.66
2019-03-02,Auto,C005404,28250.77
2019-03-02,Vida,C000682,455467.25
2019-03-02,Auto,C000912,97551.12
2019-03-02,Daños,C002232,68697.31
2019-03-02,Auto,C004882,105772.42
2019-03-02,Auto,C003436,28898.51
2019-03-02,Gastos Médicos,C002482,51433.58
2019-03-03,Auto,C001304,107720.04
2019-03-03,Daños,C000937,149690.27
2019-03-03,Daños,C000784,184490.08
2019-03-03,Auto,C005421,23468.78
2019-03-03,Auto,C007930,29086.62
2019-03-03,Daños,C007932,110183.05
2019-03-03,Vida,C000456,159081.54
2019-03-03,Daños,C006442,70643.88
2019-03-03,Auto,C002499,23934.98
2019-03-03,Vida,C004147,146941.24
2019-03-03,Auto,C005342,20030.34
2019-03-03,Daños,C007263,129405.71
2019-03-04,Daños,C002517,78026.45
2019-03-04,Gastos Médicos,C007428,98336.46
2019-03-04,Gastos Médicos,C007504,35840.4
2019-03-04,Gastos Médicos,C005998,34537.21
2019-03-04,Gastos Médicos,C001380,35735.72
2019-03-04,Gastos Médicos,C001186,30046.99
2019-03-04,Gastos Médicos,C007528,39548.26
2019-03-04,Gastos Médicos,C001569,46816.47
2019-03-04,Daños,C003772,81456.38
2019-03-04,Daños,C001103,54730.49
2019-03-04,Gastos Médicos,C004787,161425.78
2019-03-04,Gastos Médicos,C000261,30347.3
2019-03-04,Auto,C005042,20610.01
2019-03-04,Auto,C007881,30629.76
2019-03-04,Auto,C003396,37855.17
2019-03-04,Gastos Médicos,C006087,31576.45
2019-03-04,Daños,C006609,73113.44
2019-03-04,Auto,C005300,30152.62
2019-03-04,Auto,C003094,30929.77
2019-03-05,Auto,C004138,27581.97
2019-03-05,Auto,C006905,30101.17
2019-03-05,Daños,C005314,88556.64
2019-03-05,Auto,C000702,48162.92
2019-03-05,Auto,C001401,112973.12
2019-03-05,Gastos Médicos,C000907,38711.97
2019-03-05,Gastos Médicos,C004947,58154.14
2019-03-05,Auto,C002546,36482.92
2019-03-05,Gastos Médicos,C003231,49511.14
2019-03-05,Auto,C005467,28851.49
2019-03-05,Auto,C007810,22956.39
2019-03-05,Gastos Médicos,C004057,42513.5
2019-03-05,Auto,C004154,92176.75
2019-03-06,Auto,C006268,26437.8
2019-03-06,Daños,C000682,51130.98
2019-03-06,Gastos Médicos,C004026,91977.39
2019-03-06,Gastos Médicos,C002441,95542.73
2019-03-06,Gastos Médicos,C007313,32383.88
2019-03-06,Daños,C004452,287115.76
2019-03-06,Daños,C000955,84388.74
2019-03-06,Auto,C003979,26560.8
2019-03-06,Daños,C004494,87747.57
2019-03-06,Gastos Médicos,C007145,547627.55
2019-03-06,Auto,C006468,22784.15
2019-03-06,Vida,C000490,150926.83
2019-03-06,Daños,C000560,57523.82
2019-03-06,Gastos Médicos,C001850,38632.58
2019-03-06,Gastos Médicos,C006554,317640.81
2019-03-06,Gastos Médicos,C000614,52350.88
2019-03-07,Auto,C003152,63355.88
2019-03-07,Gastos Médicos,C007483,36621.32
2019-03-07,Auto,C003235,25111.49
2019-03-07,Daños,C002853,67153.25
2019-03-07,Auto,C006868,20488.9
2019-03-07,Gastos Médicos,C003187,38908.07
2019-03-07,Auto,C004152,26783.96
2019-03-07,Gastos Médicos,C006560,31760.87
2019-03-07,Auto,C005496,25446.08
2019-03-07,Auto,C001643,28160.3
2019-03-07,Vida,C004761,226707.39
2019-03-07,Auto,C007026,59704.12
2019-03-07,Daños,C000496,125274.22
2019-03-07,Auto,C001177,23728.81
2019-03-08,Daños,C001910,50824.82
2019-03-08,Vida,C003012,183525.56
2019-03-08,Auto,C004159,50423.05
2019-03-08,Auto,C000978,22468.54
2019-03-08,Gastos Médicos,C001969,37697.37
2019-03-08,Auto,C007993,22746.32
2019-03-08,Auto,C006047,30016.28
2019-03-08,Daños,C007967,244442.85
2019-03-08,Gastos Médicos,C003009,41594.14
2019-03-08,Daños,C003187,157293.22
2019-03-08,Vida,C006605,140422.47
2019-03-08,Auto,C006726,28953.06
2019-03-08,Gastos Médicos,C007482,41506.37
2019-03-08,Gastos Médicos,C003871,32947.58
2019-03-08,Daños,C003489,59190.61
2019-03-08,Auto,C001605,24756.18
2019-03-08,Gastos Médicos,C005055,33940.67
2019-03-08,Auto,C005214,48012.47
2019-03-08,Gastos Médicos,C005887,55106.49
2019-03-08,Daños,C001480,54720.18
2019-03-08,Gastos Médicos,C006871,41170.16
2019-03-09,Gastos Médicos,C005747,42388.82
2019-03-09,Auto,C006132,52901.12
2019-03-09,Auto,C001660,54801.5
2019-03-09,Gastos Médicos,C002797,74781.04
2019-03-09,Auto,C000656,186822.72
2019-03-09,Auto,C003220,27921.85
2019-03-09,Auto,C001990,25299.69
2019-03-09,Auto,C003205,24329.37
2019-03-09,Daños,C004927,86100.32
2019-03-09,Daños,C004096,122838.39
2019-03-09,Daños,C007024,227244.52
2019-03-09,Auto,C002020,42684.93
2019-03-09,Gastos Médicos,C004222,53640.75
2019-03-09,Daños,C007932,66872.25
2019-03-09,Auto,C007195,20190.38
2019-03-09,Gastos Médicos,C005486,33146.59
2019-03-10,Daños,C000748,85518.08
2019-03-10,Auto,C002702,40775.22
2019-03-10,Gastos Médicos,C002374,39835.7
2019-03-10,Daños,C000565,51846.81
2019-03-10,Vida,C005022,784383.22
2019-03-10,Gastos Médicos,C001745,30598.3
2019-03-10,Daños,C004366,58046.04
2019-03-10,Auto,C000745,26729.47
2019-03-10,Gastos Médicos,C006988,34370.9
2019-03-10,Gastos Médicos,C000562,58566.3
2019-03-10,Daños,C001177,85111.39
2019-03-10,Gastos Médicos,C000127,51308.4
2019-03-10,Daños,C002070,61256.56
2019-03-10,Auto,C001349,53624.46
2019-03-10,Daños,C000455,259296.78
2019-03-10,Auto,C002792,61088.7
2019-03-10,Gastos Médicos,C004376,33219.68
2019-03-11,Gastos Médicos,C002762,40643.44
2019-03-11,Gastos Médicos,C002596,42326.42
2019-03-11,Auto,C000460,78306.62
2019-03-11,Auto,C003602,28404.23
2019-03-11,Vida,C005393,139362.23
2019-03-11,Daños,C000717,251723.29
2019-03-11,Daños,C007752,54659.45
2019-03-11,Daños,C005986,105216.13
2019-03-11,Auto,C006268,26166.4
2019-03-11,Daños,C002551,86250.43
2019-03-11,Gastos Médicos,C007259,35126.9
2019-03-11,Daños,C002931,51053.12
2019-03-11,Vida,C004333,102957.72
2019-03-11,Gastos Médicos,C003862,37417.53
2019-03-11,Gastos Médicos,C003311,32360.12
2019-03-11,Auto,C004030,21023.98
2019-03-11,Auto,C000727,32361.8
2019-03-11,Gastos Médicos,C005486,39551.91
2019-03-11,Daños,C000462,85483.57
2019-03-11,Daños,C001459,75142.93
2019-03-11,Gastos Médicos,C006276,40137.9
2019-03-12,Auto,C005329,27031.69
2019-03-12,Daños,C007850,68224.1
2019-03-12,Daños,C006249,108896.45
2019-03-12,Daños,C006247,81994.27
2019-03-12,Daños,C007282,56633.84
2019-03-12,Auto,C005756,28909.41
2019-03-12,Auto,C005547,62947.72
2019-03-12,Gastos Médicos,C000468,52147.85
2019-03-12,Auto,C005614,51054.89
2019-03-12,Auto,C004278,21055.66
2019-03-12,Daños,C001861,69489.95
2019-03-13,Daños,C007035,770846.73
2019-03-13,Auto,C006541,126263.72
2019-03-13,Auto,C005163,142239.23
2019-03-13,Daños,C006854,55152.63
2019-03-13,Gastos Médicos,C005938,57752.68
2019-03-13,Auto,C004453,23055.11
2019-03-13,Gastos Médicos,C001970,32009.82
2019-03-13,Gastos Médicos,C004781,41076.08
2019-03-13,Daños,C005097,72577.74
2019-03-13,Gastos Médicos,C000695,32164.39
2019-03-13,Auto,C005731,28519.23
2019-03-13,Auto,C000473,34571.03
2019-03-13,Vida,C000466,207067.68
2019-03-13,Auto,C005908,20971.95
2019-03-14,Gastos Médicos,C007707,33245.28
2019-03-14,Daños,C002627,80316.15
2019-03-14,Gastos Médicos,C006864,47660.91
2019-03-14,Auto,C007078,35665.89
2019-03-14,Auto,C006766,23393.84
2019-03-14,Gastos Médicos,C003696,37461.14
2019-03-14,Daños,C003548,132331.87
2019-03-14,Daños,C002051,154650.59
2019-03-14,Auto,C004678,87559.82
2019-03-14,Auto,C007489,132016.34
2019-03-14,Auto,C005627,21883.09
2019-03-14,Auto,C003635,43885.39
2019-03-14,Auto,C005410,34547.8
2019-03-14,Daños,C003994,3194552.77
2019-03-14,Auto,C000908,32751.84
2019-03-14,Auto,C007742,56821.72
2019-03-14,Gastos Médicos,C000367,47019.03
2019-03-14,Daños,C003191,52364.67
2019-03-14,Gastos Médicos,C007863,39290.23
2019-03-14,Auto,C007092,27130.31
2019-03-14,Auto,C004327,20704.55
2019-03-14,Vida,C006947,194586.45
2019-03-15,Vida,C006558,357684.23
2019-03-15,Vida,C003326,667819.65
2019-03-15,Daños,C003779,67408.78
2019-03-15,Auto,C002204,23910.63
2019-03-15,Gastos Médicos,C004726,37892.49
2019-03-15,Gastos Médicos,C007487,73785.41
2019-03-15,Auto,C000567,20560.04
2019-03-15,Daños,C005795,89306.56
2019-03-15,Daños,C000825,50826.22
2019-03-15,Auto,C003226,29730.2
2019-03-15,Auto,C006307,25896.14
2019-03-15,Auto,C003988,21424.35
2019-03-16,Gastos Médicos,C002732,112963.71
