PolizaID,A̱o,Ramo,Moneda,NumeroAsegurados,PrimaPoliza,PrimaRetenida,PrimaCedida,DuracionOriginal_dias,TiempoTranscurrido_dias,DuracionRemanente_dias,PrimaDevengadaBEL
POL-002063,2025,RCV,USD,4,166270.18,99762.108,66508.072,704,509,195,120215.23
POL-002064,2023,DMI,USD,4,4594065.02,2756439.012,1837626.008,673,487,186,3324382.86
POL-002065,2024,INC,MXN,2,4910226.5,2946135.9,1964090.6,68,23,45,1660811.9
POL-002066,2022,AUI,USD,4,1585668.43,951401.058,634267.372,68,1,67,23318.65
POL-002067,2022,AUF,MXN,1,4179396.54,2507637.924,1671758.616,241,203,38,3520404.55
POL-002068,2023,AUI,MXN,1,4372406.56,2623443.936,1748962.624,125,71,54,2483526.93
POL-002069,2024,CAU,MXN,10,1576386.68,945832.008,630554.672,604,349,255,910859.19
POL-002070,2023,AUI,MXN,3,2635411.54,1581246.924,1054164.616,113,111,2,2588767.09
POL-002071,2024,AUI,MXN,3,3744576.72,2246746.032,1497830.688,214,3,211,52494.07
POL-002072,2021,INC,USD,8,2782828.93,1669697.358,1113131.572,277,223,54,2240327.98
POL-002073,2022,CAU,MXN,7,3621064.11,2172638.466,1448425.644,160,53,107,1199477.49
POL-002074,2023,AUF,USD,5,3371223.19,2022733.914,1348489.276,72,32,40,1498321.42
POL-002075,2021,CAU,MXN,3,561154.83,336692.898,224461.932,458,119,339,145802.24
POL-002076,2024,CAU,USD,10,1807622.52,1084573.512,723049.008,669,132,537,356660.95
POL-002077,2024,CAU,MXN,4,1610783.83,966470.298,644313.532,449,208,241,746198.3
POL-002078,2024,AUF,USD,3,3993265.61,2395959.366,1597306.244,274,54,220,786993.95
POL-002079,2023,AUF,USD,10,739494.41,443696.646,295797.764,319,67,252,155317.01
POL-002080,2024,AUF,MXN,9,483667.83,290200.698,193467.132,105,86,19,396146.98
POL-002081,2023,DMI,MXN,9,321494.89,192896.934,128597.956,92,44,48,153758.43
POL-002082,2023,RCV,USD,4,1934321.55,1160592.93,773728.62,124,53,71,826766.47
POL-002083,2025,AUI,MXN,6,1978751.21,1187250.726,791500.484,525,513,12,1933522.61
POL-002084,2023,CAU,USD,8,583055.95,349833.57,233222.38,432,397,35,535817.62
POL-002085,2023,INC,MXN,1,1353290.55,811974.33,541316.22,467,417,50,1208398.63
POL-002086,2025,RCV,USD,9,1586476.24,951885.744,634590.496,419,189,230,715618.16
POL-002087,2025,DMI,USD,10,2761326.26,1656795.756,1104530.504,86,77,9,2472350.26
POL-002088,2021,INC,USD,6,3613631.98,2168179.188,1445452.792,727,365,362,1814271.9
POL-002089,2022,RCV,MXN,10,1747704.99,1048622.994,699081.996,399,378,21,1655720.52
POL-002090,2022,RCV,USD,1,4948276.49,2968965.894,1979310.596,223,178,45,3949745.36
POL-002091,2021,CAU,USD,8,2183663.78,1310198.268,873465.512,521,139,382,582589.76
POL-002092,2021,INC,MXN,1,2111850.41,1267110.246,844740.164,99,71,28,1514559.38
POL-002093,2022,AUF,MXN,7,527727.78,316636.668,211091.112,626,549,77,462815.58
POL-002094,2021,CAU,MXN,10,1978786.6,1187271.96,791514.64,63,46,17,1444828.31
POL-002095,2024,AUF,MXN,4,4279328.03,2567596.818,1711731.212,109,20,89,785197.8
POL-002096,2022,INC,MXN,9,638214.9,382928.94,255285.96,129,58,71,286949.33
POL-002097,2025,AUF,MXN,6,1679073.04,1007443.824,671629.216,572,485,87,1423689.55
POL-002098,2023,AUF,USD,10,2894106.88,1736464.128,1157642.752,203,127,76,1810598.89
POL-002099,2021,AUI,MXN,1,4127979.83,2476787.898,1651191.932,204,6,198,121411.17
POL-002100,2021,AUF,USD,7,4960666.62,2976399.972,1984266.648,635,229,406,1788964.81
POL-002101,2022,AUF,MXN,6,2282791.91,1369675.146,913116.764,478,362,116,1728808.94
POL-002102,2023,AUI,MXN,9,3406258.89,2043755.334,1362503.556,656,328,328,1703129.45
POL-002103,2024,CAU,MXN,9,3471152.12,2082691.272,1388460.848,472,210,262,1544368.53
POL-002104,2022,CAU,USD,2,2050582.13,1230349.278,820232.852,359,27,332,154222.05
POL-002105,2025,AUF,USD,4,4366207.07,2619724.242,1746482.828,701,390,311,2429130.89
POL-002106,2023,RCV,MXN,7,4512499.75,2707499.85,1804999.9,185,142,43,3463648.46
POL-002107,2021,AUI,MXN,5,366141.11,219684.666,146456.444,364,289,75,290699.95
POL-002108,2023,AUF,USD,8,2139789.16,1283873.496,855915.664,224,186,38,1776789.21
POL-002109,2023,INC,USD,6,2813094.12,1687856.472,1125237.648,655,626,29,2688544.91
POL-002110,2023,INC,MXN,1,658299.92,394979.952,263319.968,330,123,207,245366.33
POL-002111,2024,AUF,MXN,9,911253.01,546751.806,364501.204,282,103,179,332833.55
POL-002112,2025,CAU,USD,7,4887226.86,2932336.116,1954890.744,715,182,533,1244021.38
POL-002113,2024,RCV,MXN,8,3310111.07,1986066.642,1324044.428,582,400,182,2274990.43
POL-002114,2024,RCV,MXN,8,4142713.19,2485627.914,1657085.276,705,484,221,2844075.44
POL-002115,2023,CAU,MXN,3,3954839.37,2372903.622,1581935.748,368,263,105,2826420.53
POL-002116,2025,DMI,MXN,4,3476787.53,2086072.518,1390715.012,541,427,114,2744155.78
POL-002117,2021,AUI,USD,6,3058643.8,1835186.28,1223457.52,474,415,59,2677926.53
POL-002118,2022,CAU,USD,3,4226744.42,2536046.652,1690697.768,587,290,297,2088170.16
POL-002119,2021,AUI,USD,2,4494710.52,2696826.312,1797884.208,355,329,26,4165520.45
POL-002120,2024,DMI,MXN,9,3702177.65,2221306.59,1480871.06,360,53,307,545042.82
POL-002121,2025,CAU,USD,3,161102.96,96661.776,64441.184,214,41,173,30865.52
POL-002122,2023,AUI,USD,9,4535446.46,2721267.876,1814178.584,64,22,42,1559059.72
POL-002123,2023,INC,USD,6,2977471.53,1786482.918,1190988.612,513,371,142,2153298.12
POL-002124,2024,RCV,USD,9,1759250.19,1055550.114,703700.076,314,246,68,1378266.07
POL-002125,2025,RCV,MXN,7,1273316.7,763990.02,509326.68,679,428,251,802620.84
POL-002126,2025,AUI,MXN,1,787362.26,472417.356,314944.904,705,364,341,406524.63
POL-002127,2024,CAU,USD,10,455111.61,273066.966,182044.644,494,162,332,149247.13
POL-002128,2021,AUI,USD,2,3966823.43,2380094.058,1586729.372,393,151,242,1524148.44
POL-002129,2023,INC,MXN,3,1437908.51,862745.106,575163.404,451,351,100,1119081.79
POL-002130,2021,RCV,USD,8,1974493.1,1184695.86,789797.24,502,93,409,365792.55
POL-002131,2024,AUF,USD,9,2097005.16,1258203.096,838802.064,450,323,127,1505183.7
POL-002132,2021,AUI,MXN,8,1169114.2,701468.52,467645.68,573,72,501,146904.4
POL-002133,2024,CAU,USD,9,1992350.18,1195410.108,796940.072,192,6,186,62260.94
POL-002134,2021,DMI,MXN,1,4934036.35,2960421.81,1973614.54,128,126,2,4856942.03
POL-002135,2023,CAU,MXN,2,2841246.27,1704747.762,1136498.508,710,702,8,2809232.23
POL-002136,2023,AUI,MXN,9,1674309.53,1004585.718,669723.812,469,37,432,132088.39
POL-002137,2023,DMI,USD,2,3059784.13,1835870.478,1223913.652,527,64,463,371586.69
POL-002138,2025,INC,USD,7,317189.45,190313.67,126875.78,522,148,374,89931.11
POL-002139,2021,AUI,USD,4,2159420.65,1295652.39,863768.26,153,93,60,1312589.02
POL-002140,2024,AUI,USD,3,3495079.3,2097047.58,1398031.72,91,82,9,3149412.12
POL-002141,2021,AUF,MXN,7,3399003.01,2039401.806,1359601.204,95,10,85,357789.79
POL-002142,2024,CAU,MXN,4,3309253.61,1985552.166,1323701.444,450,311,139,2287061.94
POL-002143,2024,AUF,MXN,3,3456929.68,2074157.808,1382771.872,499,42,457,290964.02
POL-002144,2021,CAU,USD,10,4928574.27,2957144.562,1971429.708,125,112,13,4416002.55
POL-002145,2022,AUF,USD,4,3146046.67,1887628.002,1258418.668,142,6,136,132931.55
POL-002146,2024,DMI,USD,6,2808861.03,1685316.618,1123544.412,516,348,168,1894348.14
POL-002147,2023,INC,MXN,3,2066459.83,1239875.898,826583.932,678,641,37,1953688.42
POL-002148,2024,AUI,MXN,6,2850030.86,1710018.516,1140012.344,685,193,492,803001.4
POL-002149,2024,DMI,USD,8,2289739.21,1373843.526,915895.684,320,151,169,1080470.69
POL-002150,2023,INC,USD,9,2837279.24,1702367.544,1134911.696,532,508,24,2709281.68
POL-002151,2022,AUF,MXN,10,2739118.33,1643470.998,1095647.332,498,305,193,1677572.47
POL-002152,2023,INC,USD,7,1549141.58,929484.948,619656.632,217,44,173,314111.66
POL-002153,2023,CAU,USD,5,3818172.21,2290903.326,1527268.884,375,366,9,3726536.08
POL-002154,2023,DMI,MXN,3,1681338.83,1008803.298,672535.532,363,145,218,671609.17
POL-002155,2022,AUI,MXN,6,386621.7,231973.02,154648.68,529,128,401,93549.3
POL-002156,2025,CAU,USD,6,2002555.8,1201533.48,801022.32,562,294,268,1047600.37
POL-002157,2021,AUF,USD,8,2761759.31,1657055.586,1104703.724,235,103,132,1210473.23
POL-002158,2021,AUF,USD,4,1725583.88,1035350.328,690233.552,317,69,248,375600.28
POL-002159,2022,AUF,USD,6,4046531.55,2427918.93,1618612.62,99,20,79,817481.12
POL-002160,2022,CAU,USD,3,3334440.83,2000664.498,1333776.332,633,75,558,395075.93
POL-002161,2021,AUI,MXN,1,2504169.41,1502501.646,1001667.764,115,40,75,871015.45
POL-002162,2024,AUI,MXN,3,4203247.09,2521948.254,1681298.836,727,497,230,2873471.53
POL-002163,2023,RCV,MXN,7,4307746.96,2584648.176,1723098.784,435,363,72,3594740.57
POL-002164,2025,DMI,USD,5,4284247.58,2570548.548,1713699.032,303,243,60,3435881.72
POL-002165,2024,AUI,MXN,8,2252418.28,1351450.968,900967.312,688,520,168,1702409.17
POL-002166,2021,DMI,MXN,8,183036.03,109821.618,73214.412,514,138,376,49141.97
POL-002167,2025,CAU,USD,6,4385816.67,2631490.002,1754326.668,392,131,261,1465668.33
POL-002168,2021,AUI,MXN,9,3243346.6,1946007.96,1297338.64,627,586,41,3031261.73
POL-002169,2025,AUF,USD,8,1005186.62,603111.972,402074.648,292,1,291,3442.42
POL-002170,2022,AUF,MXN,2,2591144.74,1554686.844,1036457.896,181,50,131,715785.84
POL-002171,2022,INC,USD,8,4703149.03,2821889.418,1881259.612,667,96,571,676915
POL-002172,2024,INC,USD,8,637809.83,382685.898,255123.932,390,328,62,536414.42
POL-002173,2024,INC,USD,4,2105751.69,1263451.014,842300.676,362,194,168,1128496.76
POL-002174,2022,CAU,USD,5,4468818.55,2681291.13,1787527.42,398,287,111,3222489.76
POL-002175,2023,DMI,USD,8,3051336.06,1830801.636,1220534.424,238,75,163,961555.48
POL-002176,2024,RCV,MXN,1,2147228.79,1288337.274,858891.516,453,182,271,862683.53
POL-002177,2024,AUF,MXN,1,4969071.37,2981442.822,1987628.548,411,220,191,2659843.56
POL-002178,2021,AUF,MXN,5,4815072.5,2889043.5,1926029,298,45,253,727108.26
POL-002179,2022,AUI,MXN,10,905174.61,543104.766,362069.844,455,61,394,121353.08
POL-002180,2025,AUI,MXN,7,2763508.6,1658105.16,1105403.44,201,146,55,2007324.65
POL-002181,2023,DMI,USD,4,4995415.7,2997249.42,1998166.28,160,59,101,1842059.54
POL-002182,2024,DMI,MXN,1,2126573.34,1275944.004,850629.336,339,249,90,1561996.35
POL-002183,2024,AUF,MXN,10,844134.76,506480.856,337653.904,374,267,107,602630.97
POL-002184,2024,AUF,USD,5,3017877.92,1810726.752,1207151.168,199,85,114,1289043.33
POL-002185,2022,INC,USD,5,3016639.31,1809983.586,1206655.724,488,147,341,908700.78
POL-002186,2024,AUI,MXN,1,3430899.63,2058539.778,1372359.852,138,20,118,497231.83
POL-002187,2023,INC,MXN,9,1976144.06,1185686.436,790457.624,484,230,254,939076.72
POL-002188,2022,AUI,USD,5,2501415.34,1500849.204,1000566.136,249,124,125,1245684.75
POL-002189,2023,AUF,USD,8,3144399.04,1886639.424,1257759.616,477,394,83,2597260.42
POL-002190,2023,AUI,USD,10,775557.74,465334.644,310223.096,289,289,0,775557.74
POL-002191,2023,DMI,MXN,4,628733.19,377239.914,251493.276,323,214,109,416560.07
POL-002192,2024,INC,MXN,1,2592004.36,1555202.616,1036801.744,253,185,68,1895339.16
POL-002193,2023,INC,USD,5,634269.61,380561.766,253707.844,422,158,264,237475.35
POL-002194,2023,INC,USD,7,4449496.46,2669697.876,1779798.584,210,12,198,254256.94
POL-002195,2022,AUF,MXN,6,941971.45,565182.87,376788.58,391,52,339,125274.98
POL-002196,2023,INC,USD,10,1050079.15,630047.49,420031.66,216,96,120,466701.84
POL-002197,2023,AUI,USD,5,1699136.92,1019482.152,679654.768,472,430,42,1547942.53
POL-002198,2022,INC,MXN,7,3610275.31,2166165.186,1444110.124,724,635,89,3166470.75
POL-002199,2024,AUI,MXN,5,3463651.77,2078191.062,1385460.708,88,77,11,3030695.3
POL-002200,2025,AUI,MXN,6,3920974.57,2352584.742,1568389.828,654,386,268,2314214.35
POL-002201,2025,INC,MXN,6,3038906.28,1823343.768,1215562.512,531,31,500,177412.61
POL-002202,2021,AUI,USD,8,2061660.37,1236996.222,824664.148,249,213,36,1763588.99
POL-002203,2023,INC,MXN,8,1521875.03,913125.018,608750.012,440,267,173,923501.44
POL-002204,2024,RCV,USD,6,2424411.72,1454647.032,969764.688,121,57,64,1142078.25
POL-002205,2025,INC,USD,1,1704705.49,1022823.294,681882.196,684,35,649,87229.08
POL-002206,2021,RCV,USD,2,4191841.5,2515104.9,1676736.6,296,117,179,1656910.32
POL-002207,2021,RCV,USD,1,4751589.68,2850953.808,1900635.872,626,388,238,2945074.75
POL-002208,2022,INC,USD,5,2543574.08,1526144.448,1017429.632,557,540,17,2465942.56
POL-002209,2025,CAU,USD,8,22634.64,13580.784,9053.856,597,560,37,21231.82
POL-002210,2021,DMI,USD,9,4854820.19,2912892.114,1941928.076,560,438,122,3797162.93
POL-002211,2022,INC,USD,6,132284.7,79370.82,52913.88,445,275,170,81748.97
POL-002212,2023,AUF,USD,4,4524774.61,2714864.766,1809909.844,292,222,70,3440068.37
POL-002213,2023,AUF,USD,7,2012282.64,1207369.584,804913.056,624,262,362,844900.72
POL-002214,2025,CAU,MXN,8,4557145.42,2734287.252,1822858.168,175,48,127,1249959.89
POL-002215,2021,INC,MXN,1,2696412.94,1617847.764,1078565.176,427,272,155,1717621.36
POL-002216,2025,CAU,MXN,10,938289.17,562973.502,375315.668,193,18,175,87508.83
POL-002217,2021,RCV,USD,4,1554679.79,932807.874,621871.916,538,348,190,1005629.31
POL-002218,2025,AUF,MXN,8,275775.22,165465.132,110310.088,443,27,416,16807.97
POL-002219,2022,AUI,MXN,1,739812.37,443887.422,295924.948,337,190,147,417104.9
POL-002220,2024,RCV,MXN,6,4739671.64,2843802.984,1895868.656,211,170,41,3818692.79
POL-002221,2025,RCV,MXN,8,658903.6,395342.16,263561.44,144,133,11,608570.69
POL-002222,2025,CAU,USD,3,65921.26,39552.756,26368.504,105,34,71,21345.93
POL-002223,2022,RCV,MXN,7,3292582.65,1975549.59,1317033.06,197,23,174,384413.2
POL-002224,2024,AUI,USD,9,496412.32,297847.392,198564.928,141,49,92,172512.08
POL-002225,2025,AUF,USD,6,1386615.29,831969.174,554646.116,700,183,517,362500.85
POL-002226,2023,INC,MXN,4,936457.81,561874.686,374583.124,289,228,61,738797.16
POL-002227,2023,AUF,MXN,5,4522941.38,2713764.828,1809176.552,591,221,370,1691319.87
POL-002228,2021,DMI,MXN,7,116246.18,69747.708,46498.472,463,46,417,11549.3
POL-002229,2023,RCV,USD,6,730983.67,438590.202,292393.468,251,162,89,471790.26
POL-002230,2021,INC,USD,1,4398690.69,2639214.414,1759476.276,355,47,308,582361.87
POL-002231,2022,RCV,MXN,9,2272909.87,1363745.922,909163.948,685,575,110,1907917.04
POL-002232,2022,RCV,MXN,4,4999284.89,2999570.934,1999713.956,71,30,41,2112373.9
POL-002233,2025,DMI,USD,10,1528760.16,917256.096,611504.064,459,67,392,223152.35
POL-002234,2025,INC,USD,9,4977121.92,2986273.152,1990848.768,702,64,638,453754.7
POL-002235,2025,AUI,MXN,10,675435.01,405261.006,270174.004,478,229,249,323587.07
POL-002236,2025,INC,MXN,3,1175406.93,705244.158,470162.772,450,434,16,1133614.68
POL-002237,2025,RCV,MXN,3,655505.71,393303.426,262202.284,253,96,157,248729.44
POL-002238,2022,INC,USD,3,2048256,1228953.6,819302.4,243,172,71,1449794.37
POL-002239,2021,DMI,MXN,7,4835886.5,2901531.9,1934354.6,707,31,676,212040.29
POL-002240,2023,DMI,MXN,9,3780506.71,2268304.026,1512202.684,294,286,8,3677635.78
POL-002241,2022,DMI,USD,4,2304312.43,1382587.458,921724.972,318,305,13,2210110.98
POL-002242,2021,AUF,USD,4,3140465.56,1884279.336,1256186.224,261,154,107,1852995
POL-002243,2023,AUF,MXN,9,3109409.66,1865645.796,1243763.864,112,15,97,416438.79
POL-002244,2022,CAU,MXN,4,4397737.65,2638642.59,1759095.06,380,55,325,636514.66
POL-002245,2025,INC,USD,4,3814281.47,2288568.882,1525712.588,410,208,202,1935050.11
POL-002246,2024,DMI,USD,6,4437079.05,2662247.43,1774831.62,507,288,219,2520470.94
POL-002247,2023,CAU,USD,6,3215534.91,1929320.946,1286213.964,238,235,3,3175002.96
POL-002248,2022,DMI,USD,1,4621598.19,2772958.914,1848639.276,322,239,83,3430316.67
POL-002249,2024,DMI,USD,9,2112329.5,1267397.7,844931.8,171,102,69,1259986.02
POL-002250,2021,DMI,USD,5,3716796.24,2230077.744,1486718.496,623,72,551,429549.49
POL-002251,2021,DMI,USD,7,2317417.22,1390450.332,926966.888,429,211,218,1139801.94
POL-002252,2025,AUI,MXN,1,3826760.73,2296056.438,1530704.292,727,435,292,2289739.91
POL-002253,2022,DMI,MXN,5,496982.56,298189.536,198793.024,602,436,166,359940.86
POL-002254,2022,AUF,MXN,1,3527571.04,2116542.624,1411028.416,443,437,6,3479793.55
POL-002255,2021,CAU,MXN,1,108916.43,65349.858,43566.572,422,274,148,70718.25
POL-002256,2023,RCV,USD,8,3860662.22,2316397.332,1544264.888,127,5,122,151994.58
POL-002257,2025,RCV,MXN,8,639890.93,383934.558,255956.372,384,370,14,616561.57
POL-002258,2022,CAU,USD,4,1564024.78,938414.868,625609.912,402,176,226,684747.17
POL-002259,2024,CAU,USD,7,817789.31,490673.586,327115.724,495,327,168,540236.57
POL-002260,2024,RCV,MXN,9,4133357.9,2480014.74,1653343.16,155,57,98,1520009.03
POL-002261,2025,DMI,USD,10,1268392.05,761035.23,507356.82,648,277,371,542198.45
POL-002262,2024,AUI,MXN,8,2765711.24,1659426.744,1106284.496,464,18,446,107290.52
POL-002263,2022,AUF,USD,10,1392460.73,835476.438,556984.292,320,151,169,657067.41
POL-002264,2025,DMI,USD,9,3293131.85,1975879.11,1317252.74,718,219,499,1004451.08
POL-002265,2022,AUI,MXN,10,4487445.07,2692467.042,1794978.028,614,557,57,4070858.15
POL-002266,2023,INC,USD,8,1603279.4,961967.64,641311.76,501,291,210,931246.12
POL-002267,2021,RCV,USD,4,551213.12,330727.872,220485.248,276,128,148,255635.07
POL-002268,2023,AUI,MXN,7,1152910.45,691746.27,461164.18,717,314,403,504900.81
POL-002269,2024,DMI,MXN,3,1646868.24,988120.944,658747.296,564,458,106,1337350.45
POL-002270,2025,CAU,MXN,6,2410587.61,1446352.566,964235.044,670,141,529,507302.77
POL-002271,2022,AUF,USD,4,2620280.15,1572168.09,1048112.06,541,221,320,1070391.71
POL-002272,2022,RCV,USD,10,921568.21,552940.926,368627.284,714,298,416,384632.11
POL-002273,2025,INC,USD,5,1734543.24,1040725.944,693817.296,544,359,185,1144671
POL-002274,2022,INC,USD,8,4530436.42,2718261.852,1812174.568,641,142,499,1003622.42
POL-002275,2024,AUF,MXN,6,162702.57,97621.542,65081.028,261,243,18,151481.7
POL-002276,2025,CAU,MXN,5,2975887.83,1785532.698,1190355.132,494,415,79,2499986.74
POL-002277,2023,RCV,MXN,4,3964261.84,2378557.104,1585704.736,533,360,173,2677550.21
POL-002278,2025,RCV,MXN,8,2175540.45,1305324.27,870216.18,659,279,380,921055.82
POL-002279,2024,CAU,MXN,8,227842.14,136705.284,91136.856,709,625,84,200848.15
POL-002280,2025,RCV,USD,7,2925989.48,1755593.688,1170395.792,116,66,50,1664787.12
POL-002281,2023,RCV,MXN,3,4146370.27,2487822.162,1658548.108,156,153,3,4066632.38
POL-002282,2022,AUI,MXN,6,73994.98,44396.988,29597.992,87,8,79,6804.14
POL-002283,2022,INC,USD,9,591222.96,354733.776,236489.184,240,205,35,505002.94
POL-002284,2023,AUF,MXN,7,1272078.26,763246.956,508831.304,524,218,306,529223.4
POL-002285,2025,INC,USD,7,4300441.53,2580264.918,1720176.612,97,57,40,2527063.58
POL-002286,2023,AUI,USD,8,622757.22,373654.332,249102.888,189,14,175,46130.16
POL-002287,2023,RCV,MXN,5,1071778.62,643067.172,428711.448,489,196,293,429588.16
POL-002288,2022,AUF,MXN,1,932342.29,559405.374,372936.916,293,137,156,435941.62
POL-002289,2023,INC,USD,1,4003182.13,2401909.278,1601272.852,313,5,308,63948.6
POL-002290,2023,CAU,MXN,10,2076089.31,1245653.586,830435.724,185,137,48,1537428.3
POL-002291,2023,AUI,USD,3,159882.9,95929.74,63953.16,306,108,198,56429.26
POL-002292,2025,CAU,USD,10,4568281.56,2740968.936,1827312.624,115,97,18,3853246.19
POL-002293,2021,DMI,USD,5,4064758.76,2438855.256,1625903.504,465,52,413,454553.67
POL-002294,2023,AUF,USD,7,1687820.11,1012692.066,675128.044,263,250,13,1604391.74
POL-002295,2024,DMI,USD,4,3625799.89,2175479.934,1450319.956,724,426,298,2133412.64
POL-002296,2022,AUF,MXN,6,2714350.44,1628610.264,1085740.176,586,538,48,2492014.57
POL-002297,2022,DMI,USD,6,2132711.72,1279627.032,853084.688,411,95,316,492962.56
POL-002298,2024,AUI,USD,5,2515453.39,1509272.034,1006181.356,707,471,236,1675782.95
POL-002299,2021,CAU,MXN,5,4244592.97,2546755.782,1697837.188,554,142,412,1087964.26
POL-002300,2023,AUF,MXN,8,4787774.73,2872664.838,1915109.892,411,179,232,2085186.56
POL-002301,2023,RCV,USD,4,3401136.81,2040682.086,1360454.724,212,207,5,3320921.32
POL-002302,2021,CAU,USD,3,2097648.06,1258588.836,839059.224,314,151,163,1008741.58
POL-002303,2022,DMI,USD,8,1271092.33,762655.398,508436.932,278,135,143,617257.07
POL-002304,2021,DMI,USD,4,3572231.85,2143339.11,1428892.74,419,156,263,1329995.63
POL-002305,2022,CAU,USD,8,2021878.21,1213126.926,808751.284,173,61,112,712916.59
POL-002306,2024,AUF,USD,10,4057107.19,2434264.314,1622842.876,554,221,333,1618448.9
POL-002307,2024,DMI,USD,3,4902083.41,2941250.046,1960833.364,341,154,187,2213844.12
POL-002308,2021,INC,USD,6,4303678.37,2582207.022,1721471.348,402,210,192,2248190.19
POL-002309,2021,RCV,USD,1,2051680.82,1231008.492,820672.328,420,360,60,1758583.56
POL-002310,2023,RCV,USD,9,4905291.17,2943174.702,1962116.468,605,167,438,1354022.52
POL-002311,2023,RCV,USD,5,4144820.1,2486892.06,1657928.04,152,142,10,3872134.57
POL-002312,2025,AUI,MXN,1,2082188.15,1249312.89,832875.26,640,448,192,1457531.7
POL-002313,2023,INC,USD,4,1725728.58,1035437.148,690291.432,658,378,280,991375.99
POL-002314,2022,DMI,USD,7,3710855.46,2226513.276,1484342.184,145,71,74,1817039.57
POL-002315,2023,INC,MXN,5,4474266.02,2684559.612,1789706.408,229,193,36,3770887.96
